,Total,Startup,File IO,Loop,Correction,crossSpot4,frankot_chellappa,crossSpot4 translation,crossSpot4 match,crossSpot4 interpolation,crossSpot4 second pass,crossSpot4 error correction
Detector Distortion (25 Bilder),2272.82232742,0.15726580618000002,21.822639131580004,2245.931266358,1.4747444152800002,2243.403711082,0,109.16351718911999,162.56184329980002,1442.717651796,514.9628685473599,13.747280263899999
Experiment 6 Lenses 200 (21 Bildpaare),2865.848563956,0.06613464354000001,42.95330052376,2865.78238988,0.5811398506000001,2771.0073267,37.092823553079995,21.582434129679996,39.01364583968,28.11414885522,479.54092569354003,2202.7480558408397
Experiment 6 Lenses 500 (11 Bildpaare),1500.776721384,0.05928239822,22.572466516500004,1500.717417288,0.31402850152,1451.0418581480003,19.3786054611,11.556156063080001,20.41510787012,15.189933729180002,258.40110378292,1145.47535138206
Experiment 6 Lenses 1500 (14 Bildpaare),1849.102026986,0.061644554139999995,29.00900025368,1849.040356636,0.38740210529999997,1785.524280024,24.684681987759998,14.574850034740003,26.01077604294,19.13426671026,318.35775790234004,1407.4412468912199
Lenses Set 1 (10 Bildpaare),1339.581002044,0.058763933180000005,127.46189227100001,1339.522207738,0.30812830928,737.1350839614,462.23807549480006,0.2303191185,4.8531706333,117.32657485019999,578.60610651968,36.02750444414
Lenses Set 2 (5 Bildpaare),661.2507098198,0.07319536210000001,62.49176044464,661.1775007250001,0.1717675209,361.3052472592,230.928749514,0.11491980555999999,2.42859902382,60.92799501419999,293.12217721928,4.66209993358
Lenses Set 3 (1 Bildpaar),234.2841604232,0.05658955576,12.09908242226,234.22756242760002,0.052886343,174.4831719876,46.2751803875,0.026282834980000003,0.47217702866,11.70658273696,57.4755634785,104.79293436989998
Lenses Set 3 (2 Bildpaare),387.9553954602,0.0551634312,24.1873811245,387.9002240182,0.07976651189999999,268.490107727,92.51264920234,0.0523271561,0.9548136711199999,24.261384058,115.24809970832,127.95207009319999
