,Total,Startup,File IO,norm_xcorr,nxcorr_disp,frankot_chellappa,g2s,cpCorr,cpCorr matching,crossSpot4 setup,crossSpot4 translation,crossSpot4 match,crossSpot4 interpolation,crossSpot4 second pass preperation,crossSpot4 second pass,crossSpot4 error correction,crossSpot4 finalizing,Loop,Filter,crossSpot4,Correction
detector distortion (25 Bilder),2478.1562262059997,0.15045981406,21.93898897172,1947.650611354,5326.9174542420005,0,0,13361.23913798,2239.5676386839996,3.0500166893,108.41827330600002,163.241324282,1393.0737072,0.34135904312,766.5011279106,0.7232620716,12.8882201195,2451.0797212139996,3.2377239999999995e-05,2448.517008448,1.47639856338
Experiment 6 Lenses 200 (21 Bildpaare),3266.0698661819997,0.06386218069999999,43.433037519440006,2367.755273676,17355.67621138,37.0077803612,0.0,21795.34396072,2374.66411991,0.24598374368,21.46855087282,39.346755790719996,28.522641992599993,0.06608719826000001,865.6384314535999,2214.929441834,0.5441426754,3266.005961752,2.999308e-05,3170.769898988,0.5554514408
Experiment 6 Lenses 500 (11 Bildpaare),1676.1684946039998,0.06329984666,22.773579072959997,1226.656345274,8967.980390548002,19.439529466619998,0.0,11268.24519218,1230.834624622,0.13235135078,11.306046247500001,20.51200418472,15.578734684,0.03552017212,449.4125165466,1128.850206328,0.28401050568,1676.105172252,1.40667e-05,1626.115159176,0.31474890708000003
Experiment 6 Lenses 1500 (14 Bildpaare),2105.218595172,0.06219444274,28.909224987039998,1543.467650128,11237.916854719999,24.625864028920002,0.0,14130.851401380001,1546.862273218,0.16545209883999998,14.480844497659998,26.16717333794,19.3482371807,0.04471597672,563.9234984874,1417.27644882,0.35970902445999997,2105.15637431,1.773836e-05,2041.7709631440005,0.38928141594000004
Lenses Set 1 (10 Bildpaare),1799.314656782,0.06101078985999999,123.41106305120002,3450.27005129,9777.341633982,462.321181011,0.0,24177.51860234,4393.768282984,0.22456741332000002,0.0002184391,4.8642483710999995,116.50636248600001,0.53729262352,1041.664058588,32.416662549979996,4.63081874848,1799.2536265860003,1.301764e-05,1200.936505986,0.29537849424
Lenses Set 2 (5 Bildpaare),878.0277674197999,0.058282184599999995,61.70220165254,1788.373692132,4776.762261438,231.0943098546,0.0,11865.036322420001,2234.276596262,0.11363782882,0.00011501312,2.4389433384000005,60.05486464498,0.27572636606000006,511.1986707688,2.3756942271999995,2.28643698692,877.9694727899999,5.865100000000001e-06,578.7922507764,0.15505990982
Lenses Set 3 (1 Bildpaar),279.9590301992,0.056776762,12.065884828540002,393.2924178122,1054.4650638100002,46.20698404312,0.0,2471.980899618,464.6201405524001,0.026239824279999997,3.0374520000000003e-05,0.47570738792,11.56908736228,0.05854997634,102.263208294,105.3809963704,0.46201457976000004,279.90224661839994,1.14442e-06,220.246577406,0.0531951904
Lenses Set 3 (2 Bildpaare),472.5053280352,0.05469970702,24.138645696639998,726.6404702186,2000.560179472,92.35191459656001,0.0,4811.335996911999,888.508007145,0.05078239442,5.722044e-05,0.9489799976200001,23.27457766534,0.11408929825999999,202.0411598206,125.87372360219999,0.9078575134200001,472.4506158352,2.6702799999999995e-06,353.23056335440003,0.07875561713999998
