,Total,Startup,File IO,Loop,Correction,crossSpot4,frankot_chellappa,crossSpot4 translation,crossSpot4 match,crossSpot4 interpolation,crossSpot4 second pass,crossSpot4 error correction
Detector Distortion (25 Bilder),2558.8905428380003,0.15633025171999998,21.85394120216,2532.0303236480004,1.3227957725600001,2529.7329754840002,0,105.24189457874002,161.7589718342,1403.4619011400002,845.7755279064601,13.296586895019999
Experiment 6 Lenses 200 (21 Bildpaare),3395.858212616,0.06328320502,43.32394795416,3395.794890356,0.5529317379199999,3300.693669512,37.020619535440005,21.594998455059997,39.19100189208,28.20957450866,999.5707499970999,2212.12073058936
Experiment 6 Lenses 500 (11 Bildpaare),1742.7103305839998,0.06019778252,22.58766655922,1742.650110912,0.30371565820000007,1692.9399449340003,19.378126335140003,11.37386808394,20.48302268982,14.590000057220001,521.9262609957,1124.56289315302
Experiment 6 Lenses 1500 (14 Bildpaare),2208.2919948579997,0.061141681680000004,28.8175608635,2208.2308273320004,0.37688522338,2144.9166175839996,24.68550214768,14.672926425920002,26.097237682340005,18.696871805180002,666.75758724208,1418.6875278012199
Lenses Set 1 (10 Bildpaare),1968.7477983479998,0.06221299172,122.7690040112,1968.6855645199998,0.28954463004000003,1371.9326491360002,461.53742246620004,0.22224049572000001,4.83961191176,114.63934512140001,1216.5507162098202,35.5971607685
Lenses Set 2 (5 Bildpaare),970.8695712087999,0.05834374428,61.60315847396,970.8112146378,0.15673518178,671.3715766428,231.4771838664,0.1107562542,2.43474197386,58.701493549359995,605.44932417858,4.62801389694
Lenses Set 3 (1 Bildpaar),305.49178366660004,0.0569334507,12.399363470079999,305.4348366258,0.052941370019999996,245.4536765576,46.19141478538,0.025638484980000004,0.4740544796,11.582580661780002,123.31782917970001,110.04363279361999
Lenses Set 3 (2 Bildpaare),510.49240655899996,0.05649924278,24.138343906419998,510.4358932972001,0.08079671856,391.12910838120007,92.38152923586,0.05125575063999999,0.9548620700800001,23.665649318699998,240.26862444860004,126.16830959296
